"year","grass","mode","relig"
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024","should not be legal","in-person",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024","should not be legal","in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024","should not be legal","in-person",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024","should not be legal","in-person",NA
"2024","should be legal","by phone",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"by phone",NA
"2024","should be legal","in-person",NA
"2024","should be legal","in-person",NA
"2024","should be legal","in-person",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"by phone",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024","should not be legal","by phone",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024","should be legal","by phone",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"multimode",NA
"2024","should not be legal","in-person",NA
"2024",NA,"in-person",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"multimode",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","by phone",NA
"2024",NA,"in-person",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","multimode",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"multimode",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024","should be legal","in-person",NA
"2024","should be legal","multimode",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"multimode",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024","should be legal","by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","by phone",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"multimode",NA
"2024","should be legal","in-person",NA
"2024","should be legal","by phone",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024","should be legal","by phone",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024","should be legal","by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"by phone",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024","should be legal","multimode",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"by phone",NA
"2024","should not be legal","in-person",NA
"2024","should not be legal","in-person",NA
"2024","should be legal","by phone",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024","should be legal","in-person",NA
"2024","should not be legal","by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"by phone",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"multimode",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024","should be legal","in-person",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024","should not be legal","in-person",NA
"2024","should be legal","by phone",NA
"2024",NA,"by phone",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"by phone",NA
"2024","should not be legal","in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"multimode",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024","should not be legal","by phone",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","multimode",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024","should not be legal","in-person",NA
"2024",NA,"by phone",NA
"2024","should not be legal","multimode",NA
"2024","should not be legal","by phone",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024","should be legal","in-person",NA
"2024","should not be legal","by phone",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024","should be legal","in-person",NA
"2024","should be legal","by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"by phone",NA
"2024","should be legal","by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"multimode",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024","should be legal","multimode",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024","should be legal","in-person",NA
"2024","should not be legal","in-person",NA
"2024","should not be legal","in-person",NA
"2024","should be legal","in-person",NA
"2024","should not be legal","in-person",NA
"2024",NA,"multimode",NA
"2024","should not be legal","in-person",NA
"2024",NA,"multimode",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024","should not be legal","in-person",NA
"2024","should not be legal","in-person",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024",NA,"multimode",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"by phone",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"multimode",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","multimode",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"by phone",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024","should be legal","by phone",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"by phone",NA
"2024","should be legal","in-person",NA
"2024","should be legal","by phone",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"multimode",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024","should not be legal","by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","by phone",NA
"2024","should not be legal","by phone",NA
"2024","should be legal","in-person",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024","should be legal","multimode",NA
"2024","should not be legal","in-person",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","by phone",NA
"2024","should be legal","in-person",NA
"2024","should be legal","by phone",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"multimode",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024","should not be legal","in-person",NA
"2024","should be legal","in-person",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024","should not be legal","by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024","should not be legal","in-person",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"multimode",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","multimode",NA
"2024","should not be legal","by phone",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","by phone",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024","should not be legal","by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","by phone",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"multimode",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024",NA,"by phone",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"multimode",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024","should be legal","by phone",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024","should be legal","by phone",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024","should be legal","by phone",NA
"2024",NA,"web",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"multimode",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","by phone",NA
"2024",NA,"web",NA
"2024",NA,"multimode",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"multimode",NA
"2024",NA,"by phone",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","multimode",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","by phone",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"by phone",NA
"2024",NA,"multimode",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"by phone",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"by phone",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024","should be legal","by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024","should be legal","in-person",NA
"2024",NA,"in-person",NA
"2024","should not be legal","by phone",NA
"2024","should be legal","by phone",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"multimode",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"by phone",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"multimode",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should not be legal","in-person",NA
"2024",NA,"in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024","should be legal","by phone",NA
"2024",NA,"multimode",NA
"2024","should be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"in-person",NA
"2024","should not be legal","in-person",NA
"2024",NA,"web",NA
"2024",NA,"by phone",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
"2024",NA,"web",NA
